DATE & TIME, FREQUENCY(Hz)
12 June 2022 11:00:00,49.93
12 June 2022 11:00:05,49.9
12 June 2022 11:00:10,49.94
12 June 2022 11:00:15,49.94
12 June 2022 11:00:20,49.93
12 June 2022 11:00:25,49.92
12 June 2022 11:00:30,49.92
12 June 2022 11:00:35,49.93
12 June 2022 11:00:40,49.93
12 June 2022 11:00:45,49.92
12 June 2022 11:00:50,49.92
12 June 2022 11:00:55,49.9
12 June 2022 11:01:00,49.91
12 June 2022 11:01:05,49.91
12 June 2022 11:01:10,49.91
12 June 2022 11:01:15,49.91
12 June 2022 11:01:20,49.92
12 June 2022 11:01:25,49.92
12 June 2022 11:01:30,49.92
12 June 2022 11:01:35,49.91
12 June 2022 11:01:40,49.9
12 June 2022 11:01:45,49.9
12 June 2022 11:01:50,49.92
12 June 2022 11:01:55,49.93
12 June 2022 11:02:00,49.92
12 June 2022 11:02:05,49.91
12 June 2022 11:02:10,49.92
12 June 2022 11:02:15,49.92
12 June 2022 11:02:20,49.96
12 June 2022 11:02:25,49.95
12 June 2022 11:02:30,49.94
12 June 2022 11:02:35,49.93
12 June 2022 11:02:40,49.92
12 June 2022 11:02:45,49.91
12 June 2022 11:02:50,49.91
12 June 2022 11:02:55,49.93
12 June 2022 11:03:00,49.95
12 June 2022 11:03:05,49.93
12 June 2022 11:03:10,49.94
12 June 2022 11:03:15,49.95
12 June 2022 11:03:20,49.94
12 June 2022 11:03:25,49.93
12 June 2022 11:03:30,49.94
12 June 2022 11:03:35,49.94
12 June 2022 11:03:40,49.94
12 June 2022 11:03:45,49.94
12 June 2022 11:03:50,49.94
12 June 2022 11:03:55,49.94
12 June 2022 11:04:00,49.95
12 June 2022 11:04:05,49.93
12 June 2022 11:04:10,49.91
12 June 2022 11:04:15,49.94
12 June 2022 11:04:20,49.96
12 June 2022 11:04:25,49.95
12 June 2022 11:04:30,49.96
12 June 2022 11:04:35,49.96
12 June 2022 11:04:40,49.95
12 June 2022 11:04:45,49.94
12 June 2022 11:04:50,49.93
12 June 2022 11:04:55,49.95
12 June 2022 11:05:00,49.94
12 June 2022 11:05:05,49.92
12 June 2022 11:05:10,49.96
12 June 2022 11:05:15,49.96
12 June 2022 11:05:20,49.95
12 June 2022 11:05:25,49.93
12 June 2022 11:05:30,49.93
12 June 2022 11:05:35,49.96
12 June 2022 11:05:40,49.95
