DATE & TIME, FREQUENCY(Hz)
12 June 2022 16:00:00,50.02
12 June 2022 16:00:05,49.97
12 June 2022 16:00:10,49.99
12 June 2022 16:00:15,50
12 June 2022 16:00:20,50.01
12 June 2022 16:00:25,50
12 June 2022 16:00:30,49.99
12 June 2022 16:00:35,50
12 June 2022 16:00:40,50.02
12 June 2022 16:00:45,49.99
12 June 2022 16:00:50,49.97
12 June 2022 16:00:55,49.98
12 June 2022 16:01:00,49.97
12 June 2022 16:01:05,49.95
12 June 2022 16:01:10,49.99
12 June 2022 16:01:15,50.01
12 June 2022 16:01:20,50
12 June 2022 16:01:25,49.97
12 June 2022 16:01:30,49.99
12 June 2022 16:01:35,50
12 June 2022 16:01:40,49.99
12 June 2022 16:01:45,49.97
12 June 2022 16:01:50,49.97
12 June 2022 16:01:55,49.98
12 June 2022 16:02:00,49.98
12 June 2022 16:02:05,49.98
12 June 2022 16:02:10,49.99
12 June 2022 16:02:15,49.99
12 June 2022 16:02:20,49.96
12 June 2022 16:02:25,49.96
12 June 2022 16:02:30,49.96
12 June 2022 16:02:35,49.94
12 June 2022 16:02:40,49.94
12 June 2022 16:02:45,49.97
12 June 2022 16:02:50,49.96
12 June 2022 16:02:55,49.94
12 June 2022 16:03:00,49.95
12 June 2022 16:03:05,49.95
12 June 2022 16:03:10,49.98
12 June 2022 16:03:15,49.96
12 June 2022 16:03:20,49.95
12 June 2022 16:03:25,49.96
12 June 2022 16:03:30,49.97
12 June 2022 16:03:35,49.97
12 June 2022 16:03:40,49.96
12 June 2022 16:03:45,49.95
12 June 2022 16:03:50,49.94
12 June 2022 16:03:55,49.93
12 June 2022 16:04:00,49.94
12 June 2022 16:04:05,49.94
12 June 2022 16:04:10,49.94
12 June 2022 16:04:15,49.96
12 June 2022 16:04:20,49.95
12 June 2022 16:04:25,49.94
12 June 2022 16:04:30,49.95
12 June 2022 16:04:35,49.94
12 June 2022 16:04:40,49.93
12 June 2022 16:04:45,49.92
12 June 2022 16:04:50,49.93
12 June 2022 16:04:55,49.96
12 June 2022 16:05:00,49.95
12 June 2022 16:05:05,49.91
12 June 2022 16:05:10,49.94
12 June 2022 16:05:15,49.94
12 June 2022 16:05:20,49.95
12 June 2022 16:05:25,49.96
12 June 2022 16:05:30,49.96
12 June 2022 16:05:35,49.96
12 June 2022 16:05:40,49.96
12 June 2022 16:05:45,49.96
12 June 2022 16:05:50,49.95
12 June 2022 16:05:55,49.95
12 June 2022 16:06:00,49.96
12 June 2022 16:06:05,49.94
12 June 2022 16:06:10,49.97
12 June 2022 16:06:15,49.96
12 June 2022 16:06:20,49.95
12 June 2022 16:06:25,49.95
12 June 2022 16:06:30,49.96
12 June 2022 16:06:35,49.95
12 June 2022 16:06:40,49.98
12 June 2022 16:06:45,49.97
12 June 2022 16:06:50,49.97
12 June 2022 16:06:55,49.97
12 June 2022 16:07:00,49.99
12 June 2022 16:07:05,49.98
12 June 2022 16:07:10,49.98
12 June 2022 16:07:15,49.99
12 June 2022 16:07:20,49.99
12 June 2022 16:07:25,49.98
12 June 2022 16:07:30,49.99
12 June 2022 16:07:35,49.97
12 June 2022 16:07:40,49.95
12 June 2022 16:07:45,49.96
12 June 2022 16:07:50,49.99
12 June 2022 16:07:55,49.99
12 June 2022 16:08:00,50
12 June 2022 16:08:05,49.97
12 June 2022 16:08:10,49.98
12 June 2022 16:08:15,49.98
12 June 2022 16:08:20,49.99
12 June 2022 16:08:25,50
12 June 2022 16:08:30,49.99
12 June 2022 16:08:35,49.99
12 June 2022 16:08:40,50.01
12 June 2022 16:08:45,50.01
12 June 2022 16:08:50,50
12 June 2022 16:08:55,50
12 June 2022 16:09:00,50.01
12 June 2022 16:09:05,49.99
12 June 2022 16:09:10,50
12 June 2022 16:09:15,50.01
12 June 2022 16:09:20,50.02
12 June 2022 16:09:25,49.99
12 June 2022 16:09:30,49.98
12 June 2022 16:09:35,49.98
12 June 2022 16:09:40,49.99
12 June 2022 16:09:45,50.01
12 June 2022 16:09:50,50.01
12 June 2022 16:09:55,50.01
12 June 2022 16:10:00,49.99
12 June 2022 16:10:05,49.94
12 June 2022 16:10:10,49.98
12 June 2022 16:10:15,49.96
12 June 2022 16:10:20,49.95
12 June 2022 16:10:25,49.96
12 June 2022 16:10:30,49.95
12 June 2022 16:10:35,49.95
12 June 2022 16:10:40,49.97
12 June 2022 16:10:45,49.99
12 June 2022 16:10:50,49.98
12 June 2022 16:10:55,49.98
12 June 2022 16:11:00,49.99
12 June 2022 16:11:05,49.97
12 June 2022 16:11:10,49.99
12 June 2022 16:11:15,49.97
12 June 2022 16:11:20,49.98
12 June 2022 16:11:25,49.97
12 June 2022 16:11:30,49.97
12 June 2022 16:11:35,49.97
12 June 2022 16:11:40,50
12 June 2022 16:11:45,49.98
12 June 2022 16:11:50,49.94
12 June 2022 16:11:55,49.96
12 June 2022 16:12:00,49.97
12 June 2022 16:12:05,49.97
12 June 2022 16:12:10,50
12 June 2022 16:12:15,50
12 June 2022 16:12:20,50.01
12 June 2022 16:12:25,50.01
12 June 2022 16:12:30,50
12 June 2022 16:12:35,49.99
12 June 2022 16:12:40,49.98
12 June 2022 16:12:45,49.99
12 June 2022 16:12:50,49.99
12 June 2022 16:12:55,49.97
12 June 2022 16:13:00,49.99
12 June 2022 16:13:05,49.99
12 June 2022 16:13:10,49.99
12 June 2022 16:13:15,49.99
12 June 2022 16:13:20,50.01
12 June 2022 16:13:25,50.01
12 June 2022 16:13:30,50.01
12 June 2022 16:13:35,50
12 June 2022 16:13:40,49.98
12 June 2022 16:13:45,49.97
12 June 2022 16:13:50,49.96
12 June 2022 16:13:55,49.96
12 June 2022 16:14:00,49.97
12 June 2022 16:14:05,49.98
12 June 2022 16:14:10,50
12 June 2022 16:14:15,49.99
12 June 2022 16:14:20,49.97
12 June 2022 16:14:25,49.97
12 June 2022 16:14:30,49.96
12 June 2022 16:14:35,49.96
12 June 2022 16:14:40,49.95
12 June 2022 16:14:45,49.94
12 June 2022 16:14:50,49.94
12 June 2022 16:14:55,49.96
12 June 2022 16:15:00,49.97
12 June 2022 16:15:05,49.94
12 June 2022 16:15:10,49.96
12 June 2022 16:15:15,49.95
12 June 2022 16:15:20,49.94
12 June 2022 16:15:25,49.93
12 June 2022 16:15:30,49.92
12 June 2022 16:15:35,49.94
12 June 2022 16:15:40,49.93
12 June 2022 16:15:45,49.91
12 June 2022 16:15:50,49.92
12 June 2022 16:15:55,49.93
12 June 2022 16:16:00,49.92
12 June 2022 16:16:05,49.89
12 June 2022 16:16:10,49.91
12 June 2022 16:16:15,49.93
12 June 2022 16:16:20,49.91
12 June 2022 16:16:25,49.9
12 June 2022 16:16:30,49.9
12 June 2022 16:16:35,49.91
12 June 2022 16:16:40,49.91
12 June 2022 16:16:45,49.9
12 June 2022 16:16:50,49.91
12 June 2022 16:16:55,49.92
12 June 2022 16:17:00,49.92
12 June 2022 16:17:05,49.89
12 June 2022 16:17:10,49.9
12 June 2022 16:17:15,49.9
12 June 2022 16:17:20,49.9
12 June 2022 16:17:25,49.9
12 June 2022 16:17:30,49.9
12 June 2022 16:17:35,49.9
12 June 2022 16:17:40,49.9
12 June 2022 16:17:45,49.91
12 June 2022 16:17:50,49.91
12 June 2022 16:17:55,49.9
12 June 2022 16:18:00,49.9
12 June 2022 16:18:05,49.89
12 June 2022 16:18:10,49.91
12 June 2022 16:18:15,49.91
12 June 2022 16:18:20,49.9
12 June 2022 16:18:25,49.9
12 June 2022 16:18:30,49.9
12 June 2022 16:18:35,49.91
12 June 2022 16:18:40,49.9
12 June 2022 16:18:45,49.9
12 June 2022 16:18:50,49.91
12 June 2022 16:18:55,49.92
12 June 2022 16:19:00,49.91
12 June 2022 16:19:05,49.9
12 June 2022 16:19:10,49.91
12 June 2022 16:19:15,49.91
12 June 2022 16:19:20,49.93
12 June 2022 16:19:25,49.93
12 June 2022 16:19:30,49.91
12 June 2022 16:19:35,49.91
12 June 2022 16:19:40,49.9
12 June 2022 16:19:45,49.9
12 June 2022 16:19:50,49.91
12 June 2022 16:19:55,49.91
12 June 2022 16:20:00,49.92
12 June 2022 16:20:05,49.91
12 June 2022 16:20:10,49.91
12 June 2022 16:20:15,49.91
12 June 2022 16:20:20,49.91
12 June 2022 16:20:25,49.92
12 June 2022 16:20:30,49.93
12 June 2022 16:20:35,49.93
12 June 2022 16:20:40,49.92
12 June 2022 16:20:45,49.92
12 June 2022 16:20:50,49.94
12 June 2022 16:20:55,49.94
12 June 2022 16:21:00,49.92
12 June 2022 16:21:05,49.89
12 June 2022 16:21:10,49.91
