DATE & TIME, FREQUENCY(Hz)
12 June 2022 14:00:00,50.1
12 June 2022 14:00:05,50.05
12 June 2022 14:00:10,50.09
12 June 2022 14:00:15,50.08
12 June 2022 14:00:20,50.07
12 June 2022 14:00:25,50.08
12 June 2022 14:00:30,50.08
12 June 2022 14:00:35,50.07
12 June 2022 14:00:40,50.06
12 June 2022 14:00:45,50.06
12 June 2022 14:00:50,50.08
12 June 2022 14:00:55,50.08
12 June 2022 14:01:00,50.08
12 June 2022 14:01:05,50.05
12 June 2022 14:01:10,50.07
12 June 2022 14:01:15,50.07
12 June 2022 14:01:20,50.06
12 June 2022 14:01:25,50.07
12 June 2022 14:01:30,50.05
12 June 2022 14:01:35,50.05
12 June 2022 14:01:40,50.06
12 June 2022 14:01:45,50.05
12 June 2022 14:01:50,50.05
12 June 2022 14:01:55,50.06
12 June 2022 14:02:00,50.06
12 June 2022 14:02:05,50.03
12 June 2022 14:02:10,50.04
12 June 2022 14:02:15,50.03
12 June 2022 14:02:20,50.04
12 June 2022 14:02:25,50.04
12 June 2022 14:02:30,50.06
12 June 2022 14:02:35,50.04
12 June 2022 14:02:40,50.02
12 June 2022 14:02:45,50.01
12 June 2022 14:02:50,50.02
12 June 2022 14:02:55,50.01
12 June 2022 14:03:00,49.99
12 June 2022 14:03:05,49.97
12 June 2022 14:03:10,50
12 June 2022 14:03:15,49.99
12 June 2022 14:03:20,49.99
12 June 2022 14:03:25,49.99
12 June 2022 14:03:30,49.99
12 June 2022 14:03:35,49.99
12 June 2022 14:03:40,49.99
12 June 2022 14:03:45,49.98
12 June 2022 14:03:50,49.99
12 June 2022 14:03:55,49.98
12 June 2022 14:04:00,49.98
12 June 2022 14:04:05,49.95
12 June 2022 14:04:10,49.97
12 June 2022 14:04:15,49.98
12 June 2022 14:04:20,49.97
12 June 2022 14:04:25,49.97
12 June 2022 14:04:30,49.98
12 June 2022 14:04:35,49.97
12 June 2022 14:04:40,49.99
12 June 2022 14:04:45,49.98
12 June 2022 14:04:50,49.98
12 June 2022 14:04:55,49.99
12 June 2022 14:05:00,49.99
12 June 2022 14:05:05,49.97
12 June 2022 14:05:10,49.97
12 June 2022 14:05:15,49.98
12 June 2022 14:05:20,49.98
12 June 2022 14:05:25,49.99
12 June 2022 14:05:30,49.98
12 June 2022 14:05:35,49.98
12 June 2022 14:05:40,49.98
12 June 2022 14:05:45,49.96
12 June 2022 14:05:50,49.97
12 June 2022 14:05:55,49.98
12 June 2022 14:06:00,49.97
12 June 2022 14:06:05,49.95
12 June 2022 14:06:10,49.97
12 June 2022 14:06:15,49.98
12 June 2022 14:06:20,49.98
12 June 2022 14:06:25,49.98
12 June 2022 14:06:30,49.98
12 June 2022 14:06:35,49.99
12 June 2022 14:06:40,49.99
12 June 2022 14:06:45,50
12 June 2022 14:06:50,49.99
12 June 2022 14:06:55,49.98
12 June 2022 14:07:00,50.01
12 June 2022 14:07:05,50.01
12 June 2022 14:07:10,50.02
12 June 2022 14:07:15,50.01
12 June 2022 14:07:20,50
12 June 2022 14:07:25,49.99
12 June 2022 14:07:30,49.99
12 June 2022 14:07:35,50
12 June 2022 14:07:40,49.98
12 June 2022 14:07:45,50
12 June 2022 14:07:50,50
12 June 2022 14:07:55,49.99
12 June 2022 14:08:00,49.98
12 June 2022 14:08:05,49.96
12 June 2022 14:08:10,49.98
12 June 2022 14:08:15,49.97
12 June 2022 14:08:20,49.98
12 June 2022 14:08:25,49.99
12 June 2022 14:08:30,49.98
12 June 2022 14:08:35,49.98
12 June 2022 14:08:40,49.99
12 June 2022 14:08:45,50
12 June 2022 14:08:50,49.98
12 June 2022 14:08:55,49.98
12 June 2022 14:09:00,49.99
12 June 2022 14:09:05,49.97
12 June 2022 14:09:10,49.97
12 June 2022 14:09:15,49.96
12 June 2022 14:09:20,50
12 June 2022 14:09:25,50
12 June 2022 14:09:30,49.98
12 June 2022 14:09:35,50.01
12 June 2022 14:09:40,50.03
12 June 2022 14:09:45,50
12 June 2022 14:09:50,50
12 June 2022 14:09:55,49.99
12 June 2022 14:10:00,49.99
12 June 2022 14:10:05,49.98
12 June 2022 14:10:10,50
12 June 2022 14:10:15,50
12 June 2022 14:10:20,50
12 June 2022 14:10:25,50.01
12 June 2022 14:10:30,50
12 June 2022 14:10:35,50
12 June 2022 14:10:40,50
12 June 2022 14:10:45,50
12 June 2022 14:10:50,50
12 June 2022 14:10:55,50.02
12 June 2022 14:11:00,50.01
12 June 2022 14:11:05,50
12 June 2022 14:11:10,49.99
12 June 2022 14:11:15,49.98
12 June 2022 14:11:20,49.97
12 June 2022 14:11:25,49.99
12 June 2022 14:11:30,49.97
12 June 2022 14:11:35,49.98
12 June 2022 14:11:40,49.98
12 June 2022 14:11:45,49.96
12 June 2022 14:11:50,49.96
12 June 2022 14:11:55,49.97
12 June 2022 14:12:00,49.98
12 June 2022 14:12:05,49.96
12 June 2022 14:12:10,49.97
12 June 2022 14:12:15,49.96
12 June 2022 14:12:20,49.97
12 June 2022 14:12:25,49.97
12 June 2022 14:12:30,49.98
12 June 2022 14:12:35,49.98
12 June 2022 14:12:40,49.97
12 June 2022 14:12:45,49.97
12 June 2022 14:12:50,49.96
12 June 2022 14:12:55,49.97
12 June 2022 14:13:00,49.96
12 June 2022 14:13:05,49.95
12 June 2022 14:13:10,49.96
12 June 2022 14:13:15,49.96
12 June 2022 14:13:20,49.98
12 June 2022 14:13:25,49.98
12 June 2022 14:13:30,49.96
12 June 2022 14:13:35,49.96
12 June 2022 14:13:40,49.95
12 June 2022 14:13:45,49.95
12 June 2022 14:13:50,49.96
12 June 2022 14:13:55,49.95
12 June 2022 14:14:00,49.96
12 June 2022 14:14:05,49.95
12 June 2022 14:14:10,49.98
12 June 2022 14:14:15,49.95
12 June 2022 14:14:20,49.95
12 June 2022 14:14:25,49.96
12 June 2022 14:14:30,49.96
12 June 2022 14:14:35,49.95
12 June 2022 14:14:40,49.96
12 June 2022 14:14:45,49.96
12 June 2022 14:14:50,49.95
12 June 2022 14:14:55,49.96
12 June 2022 14:15:00,49.93
12 June 2022 14:15:05,49.91
12 June 2022 14:15:10,49.95
12 June 2022 14:15:15,49.94
12 June 2022 14:15:20,49.93
12 June 2022 14:15:25,49.91
12 June 2022 14:15:30,49.91
12 June 2022 14:15:35,49.9
12 June 2022 14:15:40,49.91
12 June 2022 14:15:45,49.91
12 June 2022 14:15:50,49.91
12 June 2022 14:15:55,49.9
12 June 2022 14:16:00,49.91
12 June 2022 14:16:05,49.9
12 June 2022 14:16:10,49.91
12 June 2022 14:16:15,49.9
12 June 2022 14:16:20,49.89
12 June 2022 14:16:25,49.9
12 June 2022 14:16:30,49.91
12 June 2022 14:16:35,49.9
12 June 2022 14:16:40,49.89
12 June 2022 14:16:45,49.89
12 June 2022 14:16:50,49.89
12 June 2022 14:16:55,49.89
12 June 2022 14:17:00,49.89
12 June 2022 14:17:05,49.89
12 June 2022 14:17:10,49.89
12 June 2022 14:17:15,49.89
12 June 2022 14:17:20,49.89
12 June 2022 14:17:25,49.89
12 June 2022 14:17:30,49.88
12 June 2022 14:17:35,49.88
12 June 2022 14:17:40,49.88
12 June 2022 14:17:45,49.88
12 June 2022 14:17:50,49.89
12 June 2022 14:17:55,49.89
12 June 2022 14:18:00,49.89
12 June 2022 14:18:05,49.88
12 June 2022 14:18:10,49.88
12 June 2022 14:18:15,49.88
12 June 2022 14:18:20,49.88
12 June 2022 14:18:25,49.89
12 June 2022 14:18:30,49.9
12 June 2022 14:18:35,49.91
12 June 2022 14:18:40,49.91
12 June 2022 14:18:45,49.91
12 June 2022 14:18:50,49.91
12 June 2022 14:18:55,49.9
12 June 2022 14:19:00,49.91
12 June 2022 14:19:05,49.89
12 June 2022 14:19:10,49.9
12 June 2022 14:19:15,49.9
12 June 2022 14:19:20,49.9
12 June 2022 14:19:25,49.9
12 June 2022 14:19:30,49.91
12 June 2022 14:19:35,49.91
12 June 2022 14:19:40,49.94
12 June 2022 14:19:45,49.93
12 June 2022 14:19:50,49.92
12 June 2022 14:19:55,49.91
12 June 2022 14:20:00,49.92
12 June 2022 14:20:05,49.89
12 June 2022 14:20:10,49.9
12 June 2022 14:20:15,49.9
12 June 2022 14:20:20,49.9
12 June 2022 14:20:25,49.9
12 June 2022 14:20:30,49.91
12 June 2022 14:20:35,49.91
12 June 2022 14:20:40,49.91
12 June 2022 14:20:45,49.92
12 June 2022 14:20:50,49.91
12 June 2022 14:20:55,49.9
12 June 2022 14:21:00,49.91
12 June 2022 14:21:05,49.9
12 June 2022 14:21:10,49.93
12 June 2022 14:21:15,49.92
12 June 2022 14:21:20,49.92
12 June 2022 14:21:25,49.93
12 June 2022 14:21:30,49.93
12 June 2022 14:21:35,49.93
12 June 2022 14:21:40,49.92
12 June 2022 14:21:45,49.91
12 June 2022 14:21:50,49.93
12 June 2022 14:21:55,49.91
12 June 2022 14:22:00,49.9
12 June 2022 14:22:05,49.9
12 June 2022 14:22:10,49.9
12 June 2022 14:22:15,49.9
12 June 2022 14:22:20,49.93
12 June 2022 14:22:25,49.9
12 June 2022 14:22:30,49.9
12 June 2022 14:22:35,49.92
12 June 2022 14:22:40,49.93
12 June 2022 14:22:45,49.95
