DATE & TIME, FREQUENCY(Hz)
12 June 2022 19:00:00,50.01
12 June 2022 19:00:05,49.96
12 June 2022 19:00:10,50.01
12 June 2022 19:00:15,50.02
12 June 2022 19:00:20,49.95
12 June 2022 19:00:25,50
12 June 2022 19:00:30,50.02
12 June 2022 19:00:35,49.96
12 June 2022 19:00:40,49.98
12 June 2022 19:00:45,50.02
12 June 2022 19:00:50,50
12 June 2022 19:00:55,49.99
12 June 2022 19:01:00,50.02
12 June 2022 19:01:05,50.03
12 June 2022 19:01:10,50.01
12 June 2022 19:01:15,50.01
12 June 2022 19:01:20,50.01
12 June 2022 19:01:25,50.01
12 June 2022 19:01:30,50.01
12 June 2022 19:01:35,50.01
12 June 2022 19:01:40,49.99
12 June 2022 19:01:45,49.98
12 June 2022 19:01:50,50.02
12 June 2022 19:01:55,50.01
12 June 2022 19:02:00,49.99
12 June 2022 19:02:05,49.96
12 June 2022 19:02:10,49.98
12 June 2022 19:02:15,49.98
12 June 2022 19:02:20,49.96
12 June 2022 19:02:25,49.96
12 June 2022 19:02:30,49.98
12 June 2022 19:02:35,49.96
12 June 2022 19:02:40,49.96
12 June 2022 19:02:45,49.98
12 June 2022 19:02:50,49.94
12 June 2022 19:02:55,49.96
12 June 2022 19:03:00,49.98
12 June 2022 19:03:05,49.92
12 June 2022 19:03:10,49.97
12 June 2022 19:03:15,50
12 June 2022 19:03:20,49.93
12 June 2022 19:03:25,49.97
12 June 2022 19:03:30,50
12 June 2022 19:03:35,49.97
12 June 2022 19:03:40,49.97
12 June 2022 19:03:45,49.99
12 June 2022 19:03:50,49.99
12 June 2022 19:03:55,49.97
12 June 2022 19:04:00,49.97
12 June 2022 19:04:05,49.95
12 June 2022 19:04:10,49.96
12 June 2022 19:04:15,49.97
12 June 2022 19:04:20,49.97
12 June 2022 19:04:25,49.97
12 June 2022 19:04:30,49.97
12 June 2022 19:04:35,49.95
12 June 2022 19:04:40,49.95
12 June 2022 19:04:45,49.98
12 June 2022 19:04:50,49.97
12 June 2022 19:04:55,49.95
12 June 2022 19:05:00,49.95
12 June 2022 19:05:05,49.94
12 June 2022 19:05:10,49.96
12 June 2022 19:05:15,49.98
12 June 2022 19:05:20,49.99
12 June 2022 19:05:25,49.98
12 June 2022 19:05:30,49.97
12 June 2022 19:05:35,49.98
12 June 2022 19:05:40,49.97
12 June 2022 19:05:45,49.95
12 June 2022 19:05:50,49.95
12 June 2022 19:05:55,49.97
12 June 2022 19:06:00,49.97
12 June 2022 19:06:05,49.95
12 June 2022 19:06:10,49.97
12 June 2022 19:06:15,49.98
12 June 2022 19:06:20,49.96
12 June 2022 19:06:25,49.96
12 June 2022 19:06:30,49.98
12 June 2022 19:06:35,49.96
12 June 2022 19:06:40,49.95
12 June 2022 19:06:45,49.94
12 June 2022 19:06:50,49.97
12 June 2022 19:06:55,49.98
12 June 2022 19:07:00,49.95
12 June 2022 19:07:05,49.92
12 June 2022 19:07:10,49.96
12 June 2022 19:07:15,49.95
12 June 2022 19:07:20,49.92
12 June 2022 19:07:25,49.95
12 June 2022 19:07:30,49.97
12 June 2022 19:07:35,49.93
12 June 2022 19:07:40,49.93
12 June 2022 19:07:45,49.96
12 June 2022 19:07:50,49.96
12 June 2022 19:07:55,49.93
12 June 2022 19:08:00,49.93
12 June 2022 19:08:05,49.92
12 June 2022 19:08:10,49.93
12 June 2022 19:08:15,49.94
12 June 2022 19:08:20,49.96
12 June 2022 19:08:25,49.96
12 June 2022 19:08:30,49.95
12 June 2022 19:08:35,49.96
12 June 2022 19:08:40,49.96
12 June 2022 19:08:45,49.92
12 June 2022 19:08:50,49.92
12 June 2022 19:08:55,49.94
12 June 2022 19:09:00,49.93
12 June 2022 19:09:05,49.91
12 June 2022 19:09:10,49.93
12 June 2022 19:09:15,49.95
12 June 2022 19:09:20,49.96
12 June 2022 19:09:25,49.96
12 June 2022 19:09:30,49.97
12 June 2022 19:09:35,49.95
12 June 2022 19:09:40,49.95
12 June 2022 19:09:45,49.96
12 June 2022 19:09:50,49.95
12 June 2022 19:09:55,49.97
12 June 2022 19:10:00,49.96
12 June 2022 19:10:05,49.94
12 June 2022 19:10:10,49.96
12 June 2022 19:10:15,49.97
12 June 2022 19:10:20,49.96
12 June 2022 19:10:25,49.97
12 June 2022 19:10:30,49.99
12 June 2022 19:10:35,49.98
