DATE & TIME, FREQUENCY(Hz)
12 June 2022 10:05:45,49.99
12 June 2022 10:05:50,50
12 June 2022 10:05:55,50.01
12 June 2022 10:06:00,50
12 June 2022 10:06:05,49.97
12 June 2022 10:06:10,49.99
12 June 2022 10:06:15,50.02
12 June 2022 10:06:20,50.02
12 June 2022 10:06:25,50.01
12 June 2022 10:06:30,50.01
12 June 2022 10:06:35,50.01
12 June 2022 10:06:40,50.02
12 June 2022 10:06:45,50.01
12 June 2022 10:06:50,50.02
12 June 2022 10:06:55,50.01
12 June 2022 10:07:00,50.02
12 June 2022 10:07:05,50
12 June 2022 10:07:10,50
12 June 2022 10:07:15,49.99
12 June 2022 10:07:20,50
12 June 2022 10:07:25,50.01
12 June 2022 10:07:30,50.01
12 June 2022 10:07:35,50.01
12 June 2022 10:07:40,49.98
12 June 2022 10:07:45,49.96
12 June 2022 10:07:50,49.98
12 June 2022 10:07:55,49.99
12 June 2022 10:08:00,50
12 June 2022 10:08:05,49.98
12 June 2022 10:08:10,49.98
12 June 2022 10:08:15,49.99
12 June 2022 10:08:20,50.02
12 June 2022 10:08:25,50.02
12 June 2022 10:08:30,50.02
12 June 2022 10:08:35,50.02
12 June 2022 10:08:40,49.98
12 June 2022 10:08:45,49.98
12 June 2022 10:08:50,49.99
12 June 2022 10:08:55,50.03
12 June 2022 10:09:00,50.02
12 June 2022 10:09:05,49.98
12 June 2022 10:09:10,50
12 June 2022 10:09:15,50.02
12 June 2022 10:09:20,50.01
12 June 2022 10:09:25,50
12 June 2022 10:09:30,50.02
12 June 2022 10:09:35,50.02
12 June 2022 10:09:40,50.02
12 June 2022 10:09:45,50
12 June 2022 10:09:50,50.01
12 June 2022 10:09:55,50.01
12 June 2022 10:10:00,50.02
12 June 2022 10:10:05,50
12 June 2022 10:10:10,50.01
12 June 2022 10:10:15,50.03
12 June 2022 10:10:20,50.02
12 June 2022 10:10:25,50.02
12 June 2022 10:10:30,50.04
12 June 2022 10:10:35,50.04
12 June 2022 10:10:40,50.01
12 June 2022 10:10:45,50.03
12 June 2022 10:10:50,50.05
12 June 2022 10:10:55,50.04
12 June 2022 10:11:00,50.05
12 June 2022 10:11:05,50.05
12 June 2022 10:11:10,50.05
12 June 2022 10:11:15,50.04
12 June 2022 10:11:20,50.06
12 June 2022 10:11:25,50.06
12 June 2022 10:11:30,50.05
12 June 2022 10:11:35,50.04
12 June 2022 10:11:40,50.04
12 June 2022 10:11:45,50.05
12 June 2022 10:11:50,50.04
12 June 2022 10:11:55,50.03
12 June 2022 10:12:00,50.05
12 June 2022 10:12:05,50.03
12 June 2022 10:12:10,50.05
12 June 2022 10:12:15,50.04
12 June 2022 10:12:20,50.04
12 June 2022 10:12:25,50.04
12 June 2022 10:12:30,50.03
12 June 2022 10:12:35,50.03
12 June 2022 10:12:40,50.02
12 June 2022 10:12:45,50.02
12 June 2022 10:12:50,50.04
12 June 2022 10:12:55,50.03
12 June 2022 10:13:00,50.02
12 June 2022 10:13:05,50
12 June 2022 10:13:10,50.02
12 June 2022 10:13:15,50.03
12 June 2022 10:13:20,50.03
12 June 2022 10:13:25,50.03
12 June 2022 10:13:30,50.05
12 June 2022 10:13:35,50.06
12 June 2022 10:13:40,50.05
12 June 2022 10:13:45,50.05
12 June 2022 10:13:50,50.06
12 June 2022 10:13:55,50.05
12 June 2022 10:14:00,50.05
12 June 2022 10:14:05,50.05
12 June 2022 10:14:10,50.06
12 June 2022 10:14:15,50.06
12 June 2022 10:14:20,50.06
12 June 2022 10:14:25,50.05
12 June 2022 10:14:30,50.04
12 June 2022 10:14:35,50.05
12 June 2022 10:14:40,50.05
12 June 2022 10:14:45,50.05
12 June 2022 10:14:50,50.06
12 June 2022 10:14:55,50.08
12 June 2022 10:15:00,50.08
12 June 2022 10:15:05,50.05
12 June 2022 10:15:10,50.07
12 June 2022 10:15:15,50.08
12 June 2022 10:15:20,50.08
12 June 2022 10:15:25,50.07
12 June 2022 10:15:30,50.08
12 June 2022 10:15:35,50.08
12 June 2022 10:15:40,50.07
12 June 2022 10:15:45,50.08
12 June 2022 10:15:50,50.08
12 June 2022 10:15:55,50.08
12 June 2022 10:16:00,50.07
12 June 2022 10:16:05,50.05
12 June 2022 10:16:10,50.07
12 June 2022 10:16:15,50.08
12 June 2022 10:16:20,50.07
12 June 2022 10:16:25,50.08
12 June 2022 10:16:30,50.09
12 June 2022 10:16:35,50.1
12 June 2022 10:16:40,50.1
12 June 2022 10:16:45,50.1
12 June 2022 10:16:50,50.1
12 June 2022 10:16:55,50.09
12 June 2022 10:17:00,50.09
12 June 2022 10:17:05,50.09
12 June 2022 10:17:10,50.09
12 June 2022 10:17:15,50.1
12 June 2022 10:17:20,50.09
12 June 2022 10:17:25,50.1
12 June 2022 10:17:30,50.11
12 June 2022 10:17:35,50.1
12 June 2022 10:17:40,50.1
12 June 2022 10:17:45,50.1
12 June 2022 10:17:50,50.09
12 June 2022 10:17:55,50.08
12 June 2022 10:18:00,50.08
12 June 2022 10:18:05,50.08
12 June 2022 10:18:10,50.1
12 June 2022 10:18:15,50.09
12 June 2022 10:18:20,50.09
12 June 2022 10:18:25,50.1
12 June 2022 10:18:30,50.1
12 June 2022 10:18:35,50.11
12 June 2022 10:18:40,50.1
12 June 2022 10:18:45,50.1
12 June 2022 10:18:50,50.1
12 June 2022 10:18:55,50.11
12 June 2022 10:19:00,50.11
12 June 2022 10:19:05,50.1
12 June 2022 10:19:10,50.1
12 June 2022 10:19:15,50.11
12 June 2022 10:19:20,50.12
12 June 2022 10:19:25,50.12
12 June 2022 10:19:30,50.12
12 June 2022 10:19:35,50.13
12 June 2022 10:19:40,50.13
12 June 2022 10:19:45,50.12
12 June 2022 10:19:50,50.11
12 June 2022 10:19:55,50.11
12 June 2022 10:20:00,50.11
12 June 2022 10:20:05,50.11
12 June 2022 10:20:10,50.12
12 June 2022 10:20:15,50.11
12 June 2022 10:20:20,50.11
12 June 2022 10:20:25,50.11
12 June 2022 10:20:30,50.11
12 June 2022 10:20:35,50.1
12 June 2022 10:20:40,50.09
12 June 2022 10:20:45,50.09
12 June 2022 10:20:50,50.09
12 June 2022 10:20:55,50.1
12 June 2022 10:21:00,50.1
12 June 2022 10:21:05,50.1
12 June 2022 10:21:10,50.11
12 June 2022 10:21:15,50.11
12 June 2022 10:21:20,50.11
12 June 2022 10:21:25,50.1
12 June 2022 10:21:30,50.1
12 June 2022 10:21:35,50.1
12 June 2022 10:21:40,50.1
12 June 2022 10:21:45,50.1
12 June 2022 10:21:50,50.11
12 June 2022 10:21:55,50.11
12 June 2022 10:22:00,50.11
12 June 2022 10:22:05,50.1
12 June 2022 10:22:10,50.1
12 June 2022 10:22:15,50.11
12 June 2022 10:22:20,50.1
12 June 2022 10:22:25,50.1
12 June 2022 10:22:30,50.1
12 June 2022 10:22:35,50.1
12 June 2022 10:22:40,50.1
12 June 2022 10:22:45,50.08
12 June 2022 10:22:50,50.09
12 June 2022 10:22:55,50.1
12 June 2022 10:23:00,50.09
12 June 2022 10:23:05,50.07
12 June 2022 10:23:10,50.09
12 June 2022 10:23:15,50.1
12 June 2022 10:23:20,50.1
12 June 2022 10:23:25,50.08
12 June 2022 10:23:30,50.09
12 June 2022 10:23:35,50.09
12 June 2022 10:23:40,50.09
12 June 2022 10:23:45,50.08
12 June 2022 10:23:50,50.06
12 June 2022 10:23:55,50.06
12 June 2022 10:24:00,50.06
12 June 2022 10:24:05,50.05
12 June 2022 10:24:10,50.06
12 June 2022 10:24:15,50.05
12 June 2022 10:24:20,50.06
12 June 2022 10:24:25,50.06
12 June 2022 10:24:30,50.05
12 June 2022 10:24:35,50.05
12 June 2022 10:24:40,50.04
12 June 2022 10:24:45,50.04
12 June 2022 10:24:50,50.05
12 June 2022 10:24:55,50.04
12 June 2022 10:25:00,50.02
12 June 2022 10:25:05,49.98
12 June 2022 10:25:10,50.02
12 June 2022 10:25:15,50.03
12 June 2022 10:25:20,50.02
12 June 2022 10:25:25,50.01
12 June 2022 10:25:30,50.01
12 June 2022 10:25:35,50.02
12 June 2022 10:25:40,50
12 June 2022 10:25:45,49.98
12 June 2022 10:25:50,49.98
12 June 2022 10:25:55,50
12 June 2022 10:26:00,50
12 June 2022 10:26:05,49.99
12 June 2022 10:26:10,49.98
12 June 2022 10:26:15,49.98
12 June 2022 10:26:20,49.98
12 June 2022 10:26:25,49.99
12 June 2022 10:26:30,49.98
12 June 2022 10:26:35,50
12 June 2022 10:26:40,50
12 June 2022 10:26:45,49.99
12 June 2022 10:26:50,49.98
12 June 2022 10:26:55,49.99
12 June 2022 10:27:00,49.99
12 June 2022 10:27:05,49.96
12 June 2022 10:27:10,50
12 June 2022 10:27:15,50.03
12 June 2022 10:27:20,50.04
12 June 2022 10:27:25,50.02
12 June 2022 10:27:30,50.01
12 June 2022 10:27:35,50.03
12 June 2022 10:27:40,50.03
12 June 2022 10:27:45,50.03
12 June 2022 10:27:50,50.01
12 June 2022 10:27:55,50.01
12 June 2022 10:28:00,50.02
12 June 2022 10:28:05,49.99
12 June 2022 10:28:10,50
12 June 2022 10:28:15,49.98
12 June 2022 10:28:20,50
12 June 2022 10:28:25,50.02
12 June 2022 10:28:30,50.02
12 June 2022 10:28:35,50.01
12 June 2022 10:28:40,50
12 June 2022 10:28:45,49.99
12 June 2022 10:28:50,50
12 June 2022 10:28:55,50.01
12 June 2022 10:29:00,49.97
12 June 2022 10:29:05,49.95
12 June 2022 10:29:10,49.99
12 June 2022 10:29:15,49.99
12 June 2022 10:29:20,49.96
12 June 2022 10:29:25,49.97
12 June 2022 10:29:30,49.97
12 June 2022 10:29:35,49.97
12 June 2022 10:29:40,49.97
12 June 2022 10:29:45,49.96
12 June 2022 10:29:50,49.96
12 June 2022 10:29:55,49.96
12 June 2022 10:30:00,49.97
12 June 2022 10:30:05,49.94
12 June 2022 10:30:10,49.97
12 June 2022 10:30:15,49.97
12 June 2022 10:30:20,49.98
12 June 2022 10:30:25,49.99
12 June 2022 10:30:30,49.99
12 June 2022 10:30:35,49.96
12 June 2022 10:30:40,49.96
12 June 2022 10:30:45,49.95
12 June 2022 10:30:50,49.95
12 June 2022 10:30:55,49.96
12 June 2022 10:31:00,49.99
12 June 2022 10:31:05,49.98
12 June 2022 10:31:10,49.95
12 June 2022 10:31:15,49.96
12 June 2022 10:31:20,49.96
12 June 2022 10:31:25,49.95
12 June 2022 10:31:30,49.95
12 June 2022 10:31:35,49.96
12 June 2022 10:31:40,49.96
12 June 2022 10:31:45,49.95
12 June 2022 10:31:50,49.95
12 June 2022 10:31:55,49.96
12 June 2022 10:32:00,49.95
12 June 2022 10:32:05,49.94
12 June 2022 10:32:10,49.95
12 June 2022 10:32:15,49.95
12 June 2022 10:32:20,49.95
12 June 2022 10:32:25,49.96
12 June 2022 10:32:30,49.96
12 June 2022 10:32:35,49.95
12 June 2022 10:32:40,49.95
12 June 2022 10:32:45,49.95
12 June 2022 10:32:50,49.94
12 June 2022 10:32:55,49.94
12 June 2022 10:33:00,49.96
12 June 2022 10:33:05,49.97
12 June 2022 10:33:10,49.96
12 June 2022 10:33:15,49.95
12 June 2022 10:33:20,49.97
12 June 2022 10:33:25,49.98
12 June 2022 10:33:30,49.97
12 June 2022 10:33:35,49.97
12 June 2022 10:33:40,49.98
12 June 2022 10:33:45,49.98
12 June 2022 10:33:50,49.97
12 June 2022 10:33:55,49.97
12 June 2022 10:34:00,49.96
12 June 2022 10:34:05,49.96
12 June 2022 10:34:10,49.98
12 June 2022 10:34:15,49.96
12 June 2022 10:34:20,49.95
12 June 2022 10:34:25,49.96
12 June 2022 10:34:30,49.97
12 June 2022 10:34:35,49.98
12 June 2022 10:34:40,49.98
12 June 2022 10:34:45,49.99
12 June 2022 10:34:50,49.99
12 June 2022 10:34:55,49.98
12 June 2022 10:35:00,49.96
12 June 2022 10:35:05,49.93
12 June 2022 10:35:10,49.97
12 June 2022 10:35:15,49.96
12 June 2022 10:35:20,49.97
12 June 2022 10:35:25,49.97
12 June 2022 10:35:30,49.98
12 June 2022 10:35:35,49.97
12 June 2022 10:35:40,49.96
12 June 2022 10:35:45,49.98
12 June 2022 10:35:50,49.97
12 June 2022 10:35:55,49.96
12 June 2022 10:36:00,49.97
12 June 2022 10:36:05,49.97
12 June 2022 10:36:10,49.99
12 June 2022 10:36:15,49.99
12 June 2022 10:36:20,49.98
12 June 2022 10:36:25,49.99
12 June 2022 10:36:30,49.97
12 June 2022 10:36:35,49.95
12 June 2022 10:36:40,49.94
12 June 2022 10:36:45,49.96
12 June 2022 10:36:50,49.98
12 June 2022 10:36:55,49.98
12 June 2022 10:37:00,49.96
12 June 2022 10:37:05,49.96
12 June 2022 10:37:10,49.97
12 June 2022 10:37:15,49.96
12 June 2022 10:37:20,49.96
12 June 2022 10:37:25,49.96
12 June 2022 10:37:30,49.98
12 June 2022 10:37:35,50
12 June 2022 10:37:40,49.99
12 June 2022 10:37:45,49.98
12 June 2022 10:37:50,49.98
12 June 2022 10:37:55,49.98
12 June 2022 10:38:00,49.97
12 June 2022 10:38:05,49.95
12 June 2022 10:38:10,49.97
12 June 2022 10:38:15,49.97
12 June 2022 10:38:20,49.96
12 June 2022 10:38:25,49.95
12 June 2022 10:38:30,49.96
12 June 2022 10:38:35,49.96
12 June 2022 10:38:40,49.98
12 June 2022 10:38:45,49.97
12 June 2022 10:38:50,49.97
12 June 2022 10:38:55,49.98
12 June 2022 10:39:00,49.98
12 June 2022 10:39:05,49.96
12 June 2022 10:39:10,49.95
12 June 2022 10:39:15,49.95
12 June 2022 10:39:20,49.97
12 June 2022 10:39:25,49.98
12 June 2022 10:39:30,49.97
12 June 2022 10:39:35,49.97
12 June 2022 10:39:40,49.98
12 June 2022 10:39:45,49.98
12 June 2022 10:39:50,49.97
12 June 2022 10:39:55,49.95
12 June 2022 10:40:00,49.96
12 June 2022 10:40:05,49.92
12 June 2022 10:40:10,49.95
12 June 2022 10:40:15,49.95
12 June 2022 10:40:20,49.96
12 June 2022 10:40:25,49.96
12 June 2022 10:40:30,49.96
12 June 2022 10:40:35,49.96
12 June 2022 10:40:40,49.98
12 June 2022 10:40:45,49.98
12 June 2022 10:40:50,49.97
12 June 2022 10:40:55,49.98
12 June 2022 10:41:00,49.98
12 June 2022 10:41:05,49.95
12 June 2022 10:41:10,49.96
12 June 2022 10:41:15,49.96
12 June 2022 10:41:20,49.95
12 June 2022 10:41:25,49.94
12 June 2022 10:41:30,49.94
12 June 2022 10:41:35,49.96
12 June 2022 10:41:40,49.97
12 June 2022 10:41:45,49.95
12 June 2022 10:41:50,49.94
12 June 2022 10:41:55,49.94
12 June 2022 10:42:00,49.96
12 June 2022 10:42:05,49.94
12 June 2022 10:42:10,49.96
12 June 2022 10:42:15,49.96
12 June 2022 10:42:20,49.94
12 June 2022 10:42:25,49.95
12 June 2022 10:42:30,49.95
12 June 2022 10:42:35,49.93
12 June 2022 10:42:40,49.93
12 June 2022 10:42:45,49.94
12 June 2022 10:42:50,49.92
12 June 2022 10:42:55,49.91
12 June 2022 10:43:00,49.91
12 June 2022 10:43:05,49.9
12 June 2022 10:43:10,49.93
12 June 2022 10:43:15,49.93
12 June 2022 10:43:20,49.9
12 June 2022 10:43:25,49.91
12 June 2022 10:43:30,49.91
12 June 2022 10:43:35,49.91
12 June 2022 10:43:40,49.9
12 June 2022 10:43:45,49.92
12 June 2022 10:43:50,49.92
12 June 2022 10:43:55,49.91
12 June 2022 10:44:00,49.92
12 June 2022 10:44:05,49.9
12 June 2022 10:44:10,49.92
12 June 2022 10:44:15,49.93
12 June 2022 10:44:20,49.92
12 June 2022 10:44:25,49.91
12 June 2022 10:44:30,49.93
12 June 2022 10:44:35,49.91
12 June 2022 10:44:40,49.91
12 June 2022 10:44:45,49.94
12 June 2022 10:44:50,49.94
12 June 2022 10:44:55,49.92
12 June 2022 10:45:00,49.92
12 June 2022 10:45:05,49.93
12 June 2022 10:45:10,49.97
12 June 2022 10:45:15,49.96
12 June 2022 10:45:20,49.96
12 June 2022 10:45:25,49.95
12 June 2022 10:45:30,49.94
12 June 2022 10:45:35,49.95
12 June 2022 10:45:40,49.96
12 June 2022 10:45:45,49.97
12 June 2022 10:45:50,49.98
12 June 2022 10:45:55,49.98
12 June 2022 10:46:00,49.97
12 June 2022 10:46:05,49.97
12 June 2022 10:46:10,49.97
12 June 2022 10:46:15,49.98
12 June 2022 10:46:20,49.99
12 June 2022 10:46:25,50
12 June 2022 10:46:30,50
12 June 2022 10:46:35,49.99
12 June 2022 10:46:40,49.98
12 June 2022 10:46:45,49.99
12 June 2022 10:46:50,49.99
12 June 2022 10:46:55,49.99
12 June 2022 10:47:00,49.98
12 June 2022 10:47:05,49.98
12 June 2022 10:47:10,49.99
12 June 2022 10:47:15,49.97
12 June 2022 10:47:20,49.99
12 June 2022 10:47:25,49.99
12 June 2022 10:47:30,49.98
12 June 2022 10:47:35,49.98
12 June 2022 10:47:40,49.99
12 June 2022 10:47:45,49.98
12 June 2022 10:47:50,49.97
12 June 2022 10:47:55,49.96
12 June 2022 10:48:00,49.97
12 June 2022 10:48:05,49.96
12 June 2022 10:48:10,49.98
12 June 2022 10:48:15,49.98
12 June 2022 10:48:20,49.97
12 June 2022 10:48:25,49.95
12 June 2022 10:48:30,49.96
12 June 2022 10:48:35,49.97
12 June 2022 10:48:40,49.97
12 June 2022 10:48:45,49.95
12 June 2022 10:48:50,49.94
12 June 2022 10:48:55,49.97
12 June 2022 10:49:00,49.98
12 June 2022 10:49:05,49.96
12 June 2022 10:49:10,49.96
12 June 2022 10:49:15,49.96
12 June 2022 10:49:20,49.96
12 June 2022 10:49:25,49.97
12 June 2022 10:49:30,49.96
12 June 2022 10:49:35,49.95
12 June 2022 10:49:40,49.96
12 June 2022 10:49:45,49.97
12 June 2022 10:49:50,49.96
12 June 2022 10:49:55,49.96
12 June 2022 10:50:00,49.97
12 June 2022 10:50:05,49.95
12 June 2022 10:50:10,49.96
12 June 2022 10:50:15,49.97
12 June 2022 10:50:20,49.96
12 June 2022 10:50:25,49.96
12 June 2022 10:50:30,49.95
12 June 2022 10:50:35,49.95
12 June 2022 10:50:40,49.94
12 June 2022 10:50:45,49.96
12 June 2022 10:50:50,49.96
12 June 2022 10:50:55,49.95
12 June 2022 10:51:00,49.96
12 June 2022 10:51:05,49.95
12 June 2022 10:51:10,49.95
12 June 2022 10:51:15,49.98
12 June 2022 10:51:20,49.99
12 June 2022 10:51:25,49.98
12 June 2022 10:51:30,49.97
12 June 2022 10:51:35,49.98
12 June 2022 10:51:40,49.98
12 June 2022 10:51:45,49.99
12 June 2022 10:51:50,49.98
12 June 2022 10:51:55,49.99
12 June 2022 10:52:00,50
12 June 2022 10:52:05,49.98
12 June 2022 10:52:10,49.98
12 June 2022 10:52:15,49.97
12 June 2022 10:52:20,49.97
12 June 2022 10:52:25,49.97
12 June 2022 10:52:30,49.97
12 June 2022 10:52:35,49.99
12 June 2022 10:52:40,49.98
12 June 2022 10:52:45,49.97
12 June 2022 10:52:50,49.97
12 June 2022 10:52:55,49.97
12 June 2022 10:53:00,49.98
12 June 2022 10:53:05,49.97
12 June 2022 10:53:10,49.98
12 June 2022 10:53:15,49.99
12 June 2022 10:53:20,49.99
12 June 2022 10:53:25,49.98
12 June 2022 10:53:30,49.98
12 June 2022 10:53:35,49.97
12 June 2022 10:53:40,49.97
12 June 2022 10:53:45,49.97
12 June 2022 10:53:50,49.98
12 June 2022 10:53:55,50
12 June 2022 10:54:00,50
12 June 2022 10:54:05,49.98
12 June 2022 10:54:10,50
12 June 2022 10:54:15,50.01
12 June 2022 10:54:20,50
12 June 2022 10:54:25,49.98
12 June 2022 10:54:30,49.98
12 June 2022 10:54:35,49.99
12 June 2022 10:54:40,50
12 June 2022 10:54:45,50
12 June 2022 10:54:50,49.98
12 June 2022 10:54:55,49.97
12 June 2022 10:55:00,49.98
12 June 2022 10:55:05,49.96
12 June 2022 10:55:10,49.99
12 June 2022 10:55:15,50
12 June 2022 10:55:20,49.99
12 June 2022 10:55:25,49.98
12 June 2022 10:55:30,49.97
12 June 2022 10:55:35,49.96
12 June 2022 10:55:40,49.98
12 June 2022 10:55:45,49.99
12 June 2022 10:55:50,49.99
12 June 2022 10:55:55,49.98
12 June 2022 10:56:00,49.97
12 June 2022 10:56:05,49.97
12 June 2022 10:56:10,50.01
12 June 2022 10:56:15,50
12 June 2022 10:56:20,49.97
12 June 2022 10:56:25,49.94
12 June 2022 10:56:30,49.97
12 June 2022 10:56:35,49.98
12 June 2022 10:56:40,49.97
12 June 2022 10:56:45,49.96
12 June 2022 10:56:50,49.95
12 June 2022 10:56:55,49.96
12 June 2022 10:57:00,49.96
12 June 2022 10:57:05,49.94
12 June 2022 10:57:10,49.96
12 June 2022 10:57:15,49.95
12 June 2022 10:57:20,49.96
12 June 2022 10:57:25,49.97
12 June 2022 10:57:30,49.95
12 June 2022 10:57:35,49.95
12 June 2022 10:57:40,49.96
12 June 2022 10:57:45,49.96
12 June 2022 10:57:50,49.97
12 June 2022 10:57:55,49.96
12 June 2022 10:58:00,49.97
12 June 2022 10:58:05,49.95
12 June 2022 10:58:10,49.97
12 June 2022 10:58:15,49.96
12 June 2022 10:58:20,49.94
12 June 2022 10:58:25,49.95
12 June 2022 10:58:30,49.93
12 June 2022 10:58:35,49.94
12 June 2022 10:58:40,49.96
12 June 2022 10:58:45,49.95
12 June 2022 10:58:50,49.93
12 June 2022 10:58:55,49.94
12 June 2022 10:59:00,49.95
12 June 2022 10:59:05,49.92
12 June 2022 10:59:10,49.95
12 June 2022 10:59:15,49.95
12 June 2022 10:59:20,49.93
12 June 2022 10:59:25,49.93
12 June 2022 10:59:30,49.94
12 June 2022 10:59:35,49.92
12 June 2022 10:59:40,49.91
12 June 2022 10:59:45,49.92
12 June 2022 10:59:50,49.92
12 June 2022 10:59:55,49.91
12 June 2022 11:00:00,49.93
