DATE & TIME, FREQUENCY(Hz)
12 June 2022 13:00:00,50.06
12 June 2022 13:00:05,50.02
12 June 2022 13:00:10,50.06
12 June 2022 13:00:15,50.07
12 June 2022 13:00:20,50.06
12 June 2022 13:00:25,50.05
12 June 2022 13:00:30,50.05
12 June 2022 13:00:35,50.05
12 June 2022 13:00:40,50.04
12 June 2022 13:00:45,50.03
12 June 2022 13:00:50,50.04
12 June 2022 13:00:55,50.05
12 June 2022 13:01:00,50.06
12 June 2022 13:01:05,50.04
12 June 2022 13:01:10,50.05
12 June 2022 13:01:15,50.04
12 June 2022 13:01:20,50.05
12 June 2022 13:01:25,50.07
12 June 2022 13:01:30,50.06
12 June 2022 13:01:35,50.05
12 June 2022 13:01:40,50.04
12 June 2022 13:01:45,50.05
12 June 2022 13:01:50,50.04
12 June 2022 13:01:55,50.04
12 June 2022 13:02:00,50.04
12 June 2022 13:02:05,50.04
12 June 2022 13:02:10,50.04
12 June 2022 13:02:15,50.06
12 June 2022 13:02:20,50.05
12 June 2022 13:02:25,50.04
12 June 2022 13:02:30,50.04
12 June 2022 13:02:35,50.05
12 June 2022 13:02:40,50.05
12 June 2022 13:02:45,50.05
12 June 2022 13:02:50,50.07
12 June 2022 13:02:55,50.07
12 June 2022 13:03:00,50.07
12 June 2022 13:03:05,50.07
12 June 2022 13:03:10,50.08
12 June 2022 13:03:15,50.08
12 June 2022 13:03:20,50.08
12 June 2022 13:03:25,50.08
12 June 2022 13:03:30,50.07
12 June 2022 13:03:35,50.07
12 June 2022 13:03:40,50.08
12 June 2022 13:03:45,50.08
12 June 2022 13:03:50,50.08
12 June 2022 13:03:55,50.08
12 June 2022 13:04:00,50.07
12 June 2022 13:04:05,50.08
12 June 2022 13:04:10,50.07
12 June 2022 13:04:15,50.08
12 June 2022 13:04:20,50.09
12 June 2022 13:04:25,50.1
12 June 2022 13:04:30,50.11
12 June 2022 13:04:35,50.1
12 June 2022 13:04:40,50.09
12 June 2022 13:04:45,50.09
12 June 2022 13:04:50,50.08
12 June 2022 13:04:55,50.08
12 June 2022 13:05:00,50.08
12 June 2022 13:05:05,50.05
12 June 2022 13:05:10,50.05
12 June 2022 13:05:15,50.06
12 June 2022 13:05:20,50.06
12 June 2022 13:05:25,50.04
12 June 2022 13:05:30,50.04
12 June 2022 13:05:35,50.04
12 June 2022 13:05:40,50.04
12 June 2022 13:05:45,50.04
12 June 2022 13:05:50,50.03
12 June 2022 13:05:55,50.02
12 June 2022 13:06:00,50.03
12 June 2022 13:06:05,50.02
12 June 2022 13:06:10,50.04
12 June 2022 13:06:15,50.03
12 June 2022 13:06:20,50.02
12 June 2022 13:06:25,50.02
12 June 2022 13:06:30,50.02
12 June 2022 13:06:35,50.01
12 June 2022 13:06:40,50
12 June 2022 13:06:45,50.01
12 June 2022 13:06:50,50.03
12 June 2022 13:06:55,50.03
12 June 2022 13:07:00,50.03
12 June 2022 13:07:05,50.02
12 June 2022 13:07:10,50.02
12 June 2022 13:07:15,50.02
12 June 2022 13:07:20,50.03
12 June 2022 13:07:25,50.02
12 June 2022 13:07:30,50.02
12 June 2022 13:07:35,50.02
12 June 2022 13:07:40,50.04
12 June 2022 13:07:45,50.03
12 June 2022 13:07:50,50.04
12 June 2022 13:07:55,50.02
12 June 2022 13:08:00,50.01
12 June 2022 13:08:05,50.01
12 June 2022 13:08:10,50.03
12 June 2022 13:08:15,50.05
12 June 2022 13:08:20,50.04
12 June 2022 13:08:25,50.06
12 June 2022 13:08:30,50.08
12 June 2022 13:08:35,50.07
12 June 2022 13:08:40,50.07
12 June 2022 13:08:45,50.08
12 June 2022 13:08:50,50.07
12 June 2022 13:08:55,50.06
12 June 2022 13:09:00,50.06
12 June 2022 13:09:05,50.06
12 June 2022 13:09:10,50.05
12 June 2022 13:09:15,50.06
12 June 2022 13:09:20,50.07
12 June 2022 13:09:25,50.06
12 June 2022 13:09:30,50.06
12 June 2022 13:09:35,50.07
12 June 2022 13:09:40,50.07
12 June 2022 13:09:45,50.06
12 June 2022 13:09:50,50.06
12 June 2022 13:09:55,50.08
12 June 2022 13:10:00,50.08
12 June 2022 13:10:05,50.04
12 June 2022 13:10:10,50.07
12 June 2022 13:10:15,50.07
12 June 2022 13:10:20,50.07
12 June 2022 13:10:25,50.06
12 June 2022 13:10:30,50.06
12 June 2022 13:10:35,50.04
12 June 2022 13:10:40,50.03
12 June 2022 13:10:45,50.04
12 June 2022 13:10:50,50.04
12 June 2022 13:10:55,50.03
12 June 2022 13:11:00,50.02
12 June 2022 13:11:05,49.99
12 June 2022 13:11:10,50.02
12 June 2022 13:11:15,50.02
12 June 2022 13:11:20,50.02
12 June 2022 13:11:25,50.01
12 June 2022 13:11:30,49.99
12 June 2022 13:11:35,49.99
12 June 2022 13:11:40,50.01
12 June 2022 13:11:45,50.01
12 June 2022 13:11:50,50.01
12 June 2022 13:11:55,50
12 June 2022 13:12:00,49.99
12 June 2022 13:12:05,49.98
