DATE & TIME, FREQUENCY(Hz)
12 June 2022 05:00:00,50.08
12 June 2022 05:00:05,50.02
12 June 2022 05:00:10,50.07
12 June 2022 05:00:15,50.07
12 June 2022 05:00:20,50.07
12 June 2022 05:00:25,50.07
12 June 2022 05:00:30,50.07
12 June 2022 05:00:35,50.07
12 June 2022 05:00:40,50.07
12 June 2022 05:00:45,50.08
12 June 2022 05:00:50,50.08
12 June 2022 05:00:55,50.08
12 June 2022 05:01:00,50.08
12 June 2022 05:01:05,50.07
12 June 2022 05:01:10,50.08
12 June 2022 05:01:15,50.08
12 June 2022 05:01:20,50.08
12 June 2022 05:01:25,50.08
12 June 2022 05:01:30,50.09
12 June 2022 05:01:35,50.08
12 June 2022 05:01:40,50.07
12 June 2022 05:01:45,50.07
12 June 2022 05:01:50,50.07
12 June 2022 05:01:55,50.08
12 June 2022 05:02:00,50.07
12 June 2022 05:02:05,50.05
12 June 2022 05:02:10,50.08
12 June 2022 05:02:15,50.07
12 June 2022 05:02:20,50.07
12 June 2022 05:02:25,50.07
12 June 2022 05:02:30,50.07
12 June 2022 05:02:35,50.07
12 June 2022 05:02:40,50.05
12 June 2022 05:02:45,50.06
12 June 2022 05:02:50,50.07
12 June 2022 05:02:55,50.06
12 June 2022 05:03:00,50.05
12 June 2022 05:03:05,50.03
12 June 2022 05:03:10,50.05
12 June 2022 05:03:15,50.05
12 June 2022 05:03:20,50.05
12 June 2022 05:03:25,50.04
12 June 2022 05:03:30,50.03
12 June 2022 05:03:35,50.03
12 June 2022 05:03:40,50.04
12 June 2022 05:03:45,50.04
12 June 2022 05:03:50,50.03
12 June 2022 05:03:55,50.04
12 June 2022 05:04:00,50.03
12 June 2022 05:04:05,50.02
12 June 2022 05:04:10,50.04
12 June 2022 05:04:15,50.03
12 June 2022 05:04:20,50.03
12 June 2022 05:04:25,50.03
12 June 2022 05:04:30,50.03
12 June 2022 05:04:35,50.03
12 June 2022 05:04:40,50.03
12 June 2022 05:04:45,50.03
12 June 2022 05:04:50,50.03
12 June 2022 05:04:55,50.03
12 June 2022 05:05:00,50.03
12 June 2022 05:05:05,50.02
12 June 2022 05:05:10,50.04
12 June 2022 05:05:15,50.05
12 June 2022 05:05:20,50.03
12 June 2022 05:05:25,50.04
12 June 2022 05:05:30,50.06
12 June 2022 05:05:35,50.05
12 June 2022 05:05:40,50.05
12 June 2022 05:05:45,50.05
12 June 2022 05:05:50,50.05
12 June 2022 05:05:55,50.05
12 June 2022 05:06:00,50.06
12 June 2022 05:06:05,50.03
12 June 2022 05:06:10,50.05
12 June 2022 05:06:15,50.05
12 June 2022 05:06:20,50.05
12 June 2022 05:06:25,50.06
12 June 2022 05:06:30,50.05
12 June 2022 05:06:35,50.06
12 June 2022 05:06:40,50.07
12 June 2022 05:06:45,50.07
12 June 2022 05:06:50,50.07
12 June 2022 05:06:55,50.07
12 June 2022 05:07:00,50.07
12 June 2022 05:07:05,50.06
12 June 2022 05:07:10,50.06
12 June 2022 05:07:15,50.05
12 June 2022 05:07:20,50.05
12 June 2022 05:07:25,50.05
12 June 2022 05:07:30,50.07
12 June 2022 05:07:35,50.07
12 June 2022 05:07:40,50.06
12 June 2022 05:07:45,50.07
12 June 2022 05:07:50,50.07
12 June 2022 05:07:55,50.07
12 June 2022 05:08:00,50.06
12 June 2022 05:08:05,50.03
12 June 2022 05:08:10,50.06
12 June 2022 05:08:15,50.07
12 June 2022 05:08:20,50.07
12 June 2022 05:08:25,50.06
12 June 2022 05:08:30,50.06
12 June 2022 05:08:35,50.07
12 June 2022 05:08:40,50.07
12 June 2022 05:08:45,50.07
12 June 2022 05:08:50,50.06
12 June 2022 05:08:55,50.06
12 June 2022 05:09:00,50.06
12 June 2022 05:09:05,50.04
12 June 2022 05:09:10,50.05
12 June 2022 05:09:15,50.05
12 June 2022 05:09:20,50.05
12 June 2022 05:09:25,50.05
12 June 2022 05:09:30,50.06
12 June 2022 05:09:35,50.05
12 June 2022 05:09:40,50.04
12 June 2022 05:09:45,50.04
12 June 2022 05:09:50,50.05
12 June 2022 05:09:55,50.04
12 June 2022 05:10:00,50.03
12 June 2022 05:10:05,49.99
12 June 2022 05:10:10,50.02
12 June 2022 05:10:15,50.03
12 June 2022 05:10:20,50.02
12 June 2022 05:10:25,50
12 June 2022 05:10:30,50.02
12 June 2022 05:10:35,50.02
12 June 2022 05:10:40,50.02
12 June 2022 05:10:45,50.01
12 June 2022 05:10:50,50.02
12 June 2022 05:10:55,50.02
12 June 2022 05:11:00,50.02
12 June 2022 05:11:05,50
12 June 2022 05:11:10,50.01
12 June 2022 05:11:15,50.02
12 June 2022 05:11:20,50.03
12 June 2022 05:11:25,50.03
12 June 2022 05:11:30,50.02
12 June 2022 05:11:35,50.02
12 June 2022 05:11:40,50.03
12 June 2022 05:11:45,50.03
