DATE & TIME, FREQUENCY(Hz)
12 June 2022 06:00:00,49.93
12 June 2022 06:00:05,49.89
12 June 2022 06:00:10,49.91
12 June 2022 06:00:15,49.91
12 June 2022 06:00:20,49.92
12 June 2022 06:00:25,49.93
12 June 2022 06:00:30,49.92
12 June 2022 06:00:35,49.92
12 June 2022 06:00:40,49.93
12 June 2022 06:00:45,49.93
12 June 2022 06:00:50,49.93
12 June 2022 06:00:55,49.93
12 June 2022 06:01:00,49.94
12 June 2022 06:01:05,49.93
12 June 2022 06:01:10,49.94
12 June 2022 06:01:15,49.92
12 June 2022 06:01:20,49.92
12 June 2022 06:01:25,49.92
12 June 2022 06:01:30,49.92
12 June 2022 06:01:35,49.91
12 June 2022 06:01:40,49.92
12 June 2022 06:01:45,49.93
12 June 2022 06:01:50,49.93
12 June 2022 06:01:55,49.93
12 June 2022 06:02:00,49.93
12 June 2022 06:02:05,49.91
12 June 2022 06:02:10,49.93
12 June 2022 06:02:15,49.95
12 June 2022 06:02:20,49.94
12 June 2022 06:02:25,49.93
12 June 2022 06:02:30,49.94
12 June 2022 06:02:35,49.95
12 June 2022 06:02:40,49.94
12 June 2022 06:02:45,49.95
12 June 2022 06:02:50,49.95
12 June 2022 06:02:55,49.95
12 June 2022 06:03:00,49.95
12 June 2022 06:03:05,49.94
12 June 2022 06:03:10,49.96
12 June 2022 06:03:15,49.96
12 June 2022 06:03:20,49.94
12 June 2022 06:03:25,49.96
12 June 2022 06:03:30,49.97
12 June 2022 06:03:35,49.97
12 June 2022 06:03:40,49.97
12 June 2022 06:03:45,49.96
12 June 2022 06:03:50,49.97
12 June 2022 06:03:55,49.97
12 June 2022 06:04:00,49.96
12 June 2022 06:04:05,49.95
12 June 2022 06:04:10,49.97
12 June 2022 06:04:15,49.99
12 June 2022 06:04:20,49.99
12 June 2022 06:04:25,49.97
12 June 2022 06:04:30,49.98
12 June 2022 06:04:35,49.99
12 June 2022 06:04:40,50.01
12 June 2022 06:04:45,50
12 June 2022 06:04:50,50
12 June 2022 06:04:55,50
12 June 2022 06:05:00,50
12 June 2022 06:05:05,49.98
12 June 2022 06:05:10,50
12 June 2022 06:05:15,50.01
12 June 2022 06:05:20,50.01
12 June 2022 06:05:25,50.02
12 June 2022 06:05:30,50.02
12 June 2022 06:05:35,50.02
12 June 2022 06:05:40,50.02
12 June 2022 06:05:45,50.02
12 June 2022 06:05:50,50.02
12 June 2022 06:05:55,50.02
12 June 2022 06:06:00,50.03
12 June 2022 06:06:05,50.01
12 June 2022 06:06:10,50.03
12 June 2022 06:06:15,50.02
12 June 2022 06:06:20,50.02
12 June 2022 06:06:25,50.01
12 June 2022 06:06:30,50.02
12 June 2022 06:06:35,50.02
12 June 2022 06:06:40,50.02
12 June 2022 06:06:45,50.01
12 June 2022 06:06:50,50.02
12 June 2022 06:06:55,50.03
12 June 2022 06:07:00,50.03
12 June 2022 06:07:05,50.02
12 June 2022 06:07:10,50.02
12 June 2022 06:07:15,50.03
12 June 2022 06:07:20,50.02
12 June 2022 06:07:25,50.01
12 June 2022 06:07:30,50
12 June 2022 06:07:35,50
12 June 2022 06:07:40,50.01
12 June 2022 06:07:45,50.02
12 June 2022 06:07:50,50.01
12 June 2022 06:07:55,50.02
12 June 2022 06:08:00,50.01
12 June 2022 06:08:05,50
12 June 2022 06:08:10,50.03
12 June 2022 06:08:15,50.03
12 June 2022 06:08:20,50.01
12 June 2022 06:08:25,50
12 June 2022 06:08:30,50.01
12 June 2022 06:08:35,50.01
12 June 2022 06:08:40,50.01
12 June 2022 06:08:45,50
12 June 2022 06:08:50,50
12 June 2022 06:08:55,50.01
12 June 2022 06:09:00,50.01
12 June 2022 06:09:05,50
12 June 2022 06:09:10,50
12 June 2022 06:09:15,50.02
12 June 2022 06:09:20,50.04
12 June 2022 06:09:25,50.04
12 June 2022 06:09:30,50.03
12 June 2022 06:09:35,50.03
12 June 2022 06:09:40,50.03
12 June 2022 06:09:45,50.03
12 June 2022 06:09:50,50.03
12 June 2022 06:09:55,50.04
12 June 2022 06:10:00,50.04
12 June 2022 06:10:05,50.02
12 June 2022 06:10:10,50.05
12 June 2022 06:10:15,50.03
12 June 2022 06:10:20,50.04
12 June 2022 06:10:25,50.04
12 June 2022 06:10:30,50.05
12 June 2022 06:10:35,50.04
12 June 2022 06:10:40,50.04
12 June 2022 06:10:45,50.04
12 June 2022 06:10:50,50.03
12 June 2022 06:10:55,50.04
12 June 2022 06:11:00,50.04
12 June 2022 06:11:05,50.02
12 June 2022 06:11:10,50.04
12 June 2022 06:11:15,50.04
12 June 2022 06:11:20,50.04
12 June 2022 06:11:25,50.03
12 June 2022 06:11:30,50.04
12 June 2022 06:11:35,50.04
12 June 2022 06:11:40,50.04
12 June 2022 06:11:45,50.02
12 June 2022 06:11:50,50.03
12 June 2022 06:11:55,50.04
12 June 2022 06:12:00,50.04
12 June 2022 06:12:05,50.03
12 June 2022 06:12:10,50.04
12 June 2022 06:12:15,50.05
12 June 2022 06:12:20,50.05
12 June 2022 06:12:25,50.04
12 June 2022 06:12:30,50.05
12 June 2022 06:12:35,50.05
12 June 2022 06:12:40,50.05
12 June 2022 06:12:45,50.04
12 June 2022 06:12:50,50.04
12 June 2022 06:12:55,50.04
12 June 2022 06:13:00,50.04
12 June 2022 06:13:05,50.03
12 June 2022 06:13:10,50.04
12 June 2022 06:13:15,50.04
12 June 2022 06:13:20,50.04
12 June 2022 06:13:25,50.05
12 June 2022 06:13:30,50.05
12 June 2022 06:13:35,50.05
12 June 2022 06:13:40,50.05
12 June 2022 06:13:45,50.04
12 June 2022 06:13:50,50.04
12 June 2022 06:13:55,50.03
12 June 2022 06:14:00,50.02
12 June 2022 06:14:05,50.01
12 June 2022 06:14:10,50.03
12 June 2022 06:14:15,50.03
12 June 2022 06:14:20,50.03
12 June 2022 06:14:25,50.03
12 June 2022 06:14:30,50.03
12 June 2022 06:14:35,50.03
12 June 2022 06:14:40,50.04
12 June 2022 06:14:45,50.02
12 June 2022 06:14:50,50.03
12 June 2022 06:14:55,50.04
12 June 2022 06:15:00,50.04
12 June 2022 06:15:05,50.01
12 June 2022 06:15:10,50.03
12 June 2022 06:15:15,50.04
12 June 2022 06:15:20,50.05
12 June 2022 06:15:25,50.05
12 June 2022 06:15:30,50.05
12 June 2022 06:15:35,50.04
12 June 2022 06:15:40,50.04
12 June 2022 06:15:45,50.05
12 June 2022 06:15:50,50.05
12 June 2022 06:15:55,50.04
12 June 2022 06:16:00,50.05
12 June 2022 06:16:05,50.04
12 June 2022 06:16:10,50.05
12 June 2022 06:16:15,50.05
12 June 2022 06:16:20,50.05
12 June 2022 06:16:25,50.06
12 June 2022 06:16:30,50.06
12 June 2022 06:16:35,50.06
12 June 2022 06:16:40,50.05
12 June 2022 06:16:45,50.04
12 June 2022 06:16:50,50.04
12 June 2022 06:16:55,50.04
12 June 2022 06:17:00,50.05
12 June 2022 06:17:05,50.03
12 June 2022 06:17:10,50.04
12 June 2022 06:17:15,50.05
12 June 2022 06:17:20,50.05
12 June 2022 06:17:25,50.04
12 June 2022 06:17:30,50.04
12 June 2022 06:17:35,50.04
12 June 2022 06:17:40,50.04
12 June 2022 06:17:45,50.03
12 June 2022 06:17:50,50.04
12 June 2022 06:17:55,50.06
12 June 2022 06:18:00,50.06
12 June 2022 06:18:05,50.04
12 June 2022 06:18:10,50.05
12 June 2022 06:18:15,50.05
12 June 2022 06:18:20,50.05
