DATE & TIME, FREQUENCY(Hz)
12 June 2022 04:00:00,49.95
12 June 2022 04:00:05,49.92
12 June 2022 04:00:10,49.96
12 June 2022 04:00:15,49.97
12 June 2022 04:00:20,49.97
12 June 2022 04:00:25,49.97
12 June 2022 04:00:30,49.97
12 June 2022 04:00:35,49.97
12 June 2022 04:00:40,49.97
12 June 2022 04:00:45,49.98
12 June 2022 04:00:50,49.98
12 June 2022 04:00:55,49.98
12 June 2022 04:01:00,49.98
12 June 2022 04:01:05,49.96
12 June 2022 04:01:10,49.96
12 June 2022 04:01:15,49.96
12 June 2022 04:01:20,49.96
12 June 2022 04:01:25,49.95
12 June 2022 04:01:30,49.96
12 June 2022 04:01:35,49.96
12 June 2022 04:01:40,49.94
12 June 2022 04:01:45,49.95
12 June 2022 04:01:50,49.96
12 June 2022 04:01:55,49.96
12 June 2022 04:02:00,49.97
12 June 2022 04:02:05,49.94
12 June 2022 04:02:10,49.97
12 June 2022 04:02:15,49.97
12 June 2022 04:02:20,49.96
12 June 2022 04:02:25,49.95
12 June 2022 04:02:30,49.96
12 June 2022 04:02:35,49.96
12 June 2022 04:02:40,49.94
12 June 2022 04:02:45,49.93
12 June 2022 04:02:50,49.95
12 June 2022 04:02:55,49.96
12 June 2022 04:03:00,49.96
12 June 2022 04:03:05,49.94
12 June 2022 04:03:10,49.96
12 June 2022 04:03:15,49.96
12 June 2022 04:03:20,49.95
12 June 2022 04:03:25,49.95
12 June 2022 04:03:30,49.96
12 June 2022 04:03:35,49.95
12 June 2022 04:03:40,49.95
12 June 2022 04:03:45,49.96
12 June 2022 04:03:50,49.97
12 June 2022 04:03:55,49.97
12 June 2022 04:04:00,49.97
12 June 2022 04:04:05,49.95
12 June 2022 04:04:10,49.96
12 June 2022 04:04:15,49.96
12 June 2022 04:04:20,49.96
12 June 2022 04:04:25,49.95
12 June 2022 04:04:30,49.94
12 June 2022 04:04:35,49.95
12 June 2022 04:04:40,49.96
12 June 2022 04:04:45,49.96
12 June 2022 04:04:50,49.97
12 June 2022 04:04:55,49.97
12 June 2022 04:05:00,49.96
12 June 2022 04:05:05,49.94
12 June 2022 04:05:10,49.97
12 June 2022 04:05:15,49.98
12 June 2022 04:05:20,49.98
12 June 2022 04:05:25,49.98
12 June 2022 04:05:30,49.97
12 June 2022 04:05:35,49.96
12 June 2022 04:05:40,49.95
12 June 2022 04:05:45,49.95
12 June 2022 04:05:50,49.96
12 June 2022 04:05:55,49.96
12 June 2022 04:06:00,49.96
