DATE & TIME, FREQUENCY(Hz)
12 June 2022 18:00:00,49.97
12 June 2022 18:00:05,49.92
12 June 2022 18:00:10,49.94
12 June 2022 18:00:15,49.97
12 June 2022 18:00:20,49.96
12 June 2022 18:00:25,49.92
12 June 2022 18:00:30,49.92
12 June 2022 18:00:35,49.94
12 June 2022 18:00:40,49.94
12 June 2022 18:00:45,49.94
12 June 2022 18:00:50,49.93
12 June 2022 18:00:55,49.93
12 June 2022 18:01:00,49.94
12 June 2022 18:01:05,49.93
12 June 2022 18:01:10,49.96
12 June 2022 18:01:15,49.96
12 June 2022 18:01:20,49.96
12 June 2022 18:01:25,49.96
12 June 2022 18:01:30,49.96
12 June 2022 18:01:35,49.96
12 June 2022 18:01:40,49.93
12 June 2022 18:01:45,49.97
12 June 2022 18:01:50,49.98
12 June 2022 18:01:55,49.97
12 June 2022 18:02:00,49.97
12 June 2022 18:02:05,49.98
12 June 2022 18:02:10,49.99
12 June 2022 18:02:15,49.97
12 June 2022 18:02:20,49.95
12 June 2022 18:02:25,49.94
12 June 2022 18:02:30,49.95
12 June 2022 18:02:35,49.97
12 June 2022 18:02:40,49.97
12 June 2022 18:02:45,49.96
12 June 2022 18:02:50,49.96
12 June 2022 18:02:55,49.96
12 June 2022 18:03:00,49.97
12 June 2022 18:03:05,49.94
12 June 2022 18:03:10,49.94
12 June 2022 18:03:15,49.95
12 June 2022 18:03:20,49.98
12 June 2022 18:03:25,49.97
12 June 2022 18:03:30,49.95
12 June 2022 18:03:35,49.96
12 June 2022 18:03:40,49.97
12 June 2022 18:03:45,49.95
12 June 2022 18:03:50,49.95
12 June 2022 18:03:55,49.94
12 June 2022 18:04:00,49.93
12 June 2022 18:04:05,49.92
12 June 2022 18:04:10,49.94
12 June 2022 18:04:15,49.95
12 June 2022 18:04:20,49.97
12 June 2022 18:04:25,49.97
12 June 2022 18:04:30,49.95
12 June 2022 18:04:35,49.95
12 June 2022 18:04:40,49.96
12 June 2022 18:04:45,49.97
12 June 2022 18:04:50,49.98
12 June 2022 18:04:55,49.97
12 June 2022 18:05:00,49.97
12 June 2022 18:05:05,49.93
12 June 2022 18:05:10,49.95
12 June 2022 18:05:15,49.95
12 June 2022 18:05:20,49.97
12 June 2022 18:05:25,49.96
12 June 2022 18:05:30,49.94
12 June 2022 18:05:35,49.94
12 June 2022 18:05:40,49.95
12 June 2022 18:05:45,49.96
12 June 2022 18:05:50,49.93
12 June 2022 18:05:55,49.93
12 June 2022 18:06:00,49.96
12 June 2022 18:06:05,49.96
12 June 2022 18:06:10,49.96
12 June 2022 18:06:15,49.97
12 June 2022 18:06:20,49.95
12 June 2022 18:06:25,49.95
12 June 2022 18:06:30,49.95
12 June 2022 18:06:35,49.97
12 June 2022 18:06:40,49.98
12 June 2022 18:06:45,49.96
12 June 2022 18:06:50,49.94
12 June 2022 18:06:55,49.93
12 June 2022 18:07:00,49.92
12 June 2022 18:07:05,49.93
12 June 2022 18:07:10,49.94
12 June 2022 18:07:15,49.95
12 June 2022 18:07:20,49.95
12 June 2022 18:07:25,49.95
12 June 2022 18:07:30,49.95
12 June 2022 18:07:35,49.94
12 June 2022 18:07:40,49.92
12 June 2022 18:07:45,49.92
12 June 2022 18:07:50,49.93
12 June 2022 18:07:55,49.93
12 June 2022 18:08:00,49.92
12 June 2022 18:08:05,49.91
12 June 2022 18:08:10,49.93
12 June 2022 18:08:15,49.96
12 June 2022 18:08:20,49.98
12 June 2022 18:08:25,49.96
12 June 2022 18:08:30,49.95
12 June 2022 18:08:35,49.97
12 June 2022 18:08:40,49.97
12 June 2022 18:08:45,49.97
12 June 2022 18:08:50,49.96
12 June 2022 18:08:55,49.96
12 June 2022 18:09:00,49.95
12 June 2022 18:09:05,49.94
12 June 2022 18:09:10,49.96
12 June 2022 18:09:15,49.95
12 June 2022 18:09:20,49.94
12 June 2022 18:09:25,49.95
12 June 2022 18:09:30,49.94
12 June 2022 18:09:35,49.91
12 June 2022 18:09:40,49.91
12 June 2022 18:09:45,49.93
12 June 2022 18:09:50,49.93
12 June 2022 18:09:55,49.94
12 June 2022 18:10:00,49.93
12 June 2022 18:10:05,49.89
12 June 2022 18:10:10,49.92
12 June 2022 18:10:15,49.92
